bandwidth,threshold,ratio,recall,fn_count,fp_count
25,32,0.9,0.904,24,1
25,18,0.8200000000000001,0.904,24,1
20,46,0.9400000000000001,0.904,24,1
20,44,0.9400000000000001,0.904,24,1
20,42,0.9400000000000001,0.904,24,1
25,54,0.92,0.904,24,2
25,52,0.92,0.904,24,2
25,50,0.92,0.904,24,2
25,16,0.78,0.904,24,2
25,10,0.56,0.904,24,2
25,6,0.2,0.904,24,2
20,66,0.96,0.904,24,2
20,12,0.76,0.904,24,2
20,12,0.78,0.904,24,2
20,10,0.6,0.904,24,2
20,6,0.2,0.904,24,2
15,20,0.9400000000000001,0.904,24,2
15,18,0.92,0.904,24,2
15,14,0.8200000000000001,0.904,24,2
15,14,0.84,0.904,24,2
10,16,0.92,0.904,24,2
10,14,0.86,0.904,24,2
10,12,0.78,0.904,24,2
10,10,0.6,0.904,24,2
5,16,0.9,0.904,24,2
5,12,0.78,0.904,24,2
5,10,0.6,0.904,24,2
5,10,0.62,0.904,24,2
10,6,0.18,0.904,24,3
25,96,0.98,0.904,24,5
25,94,0.98,0.904,24,5
25,70,0.9400000000000001,0.904,24,5
20,82,0.98,0.904,24,5
5,4,0.06,0.904,24,7
5,4,0.04,0.904,24,8
15,2,0.02,0.904,24,9
10,2,0.02,0.904,24,9
20,2,0.02,0.904,24,10
5,2,0.02,0.904,24,12
25,46,0.92,0.9,25,1
25,30,0.9,0.9,25,1
25,20,0.86,0.9,25,1
25,18,0.84,0.9,25,1
20,74,0.98,0.9,25,1
20,64,0.96,0.9,25,1
20,40,0.9400000000000001,0.9,25,1
20,38,0.9400000000000001,0.9,25,1
20,36,0.9400000000000001,0.9,25,1
20,22,0.92,0.9,25,1
15,42,0.98,0.9,25,1
15,40,0.98,0.9,25,1
15,38,0.98,0.9,25,1
15,24,0.96,0.9,25,1
25,12,0.72,0.9,25,2
25,10,0.58,0.9,25,2
25,8,0.48,0.9,25,2
20,76,0.98,0.9,25,2
20,16,0.86,0.9,25,2
20,14,0.8200000000000001,0.9,25,2
20,8,0.48,0.9,25,2
20,8,0.5,0.9,25,2
20,8,0.52,0.9,25,2
15,10,0.6,0.9,25,2
15,10,0.62,0.9,25,2
15,10,0.64,0.9,25,2
15,8,0.46,0.9,25,2
15,8,0.48,0.9,25,2
15,8,0.5,0.9,25,2
15,8,0.52,0.9,25,2
10,26,0.98,0.9,25,2
10,20,0.96,0.9,25,2
10,14,0.88,0.9,25,2
10,14,0.9,0.9,25,2
10,10,0.62,0.9,25,2
10,10,0.64,0.9,25,2
10,8,0.46,0.9,25,2
10,8,0.48,0.9,25,2
10,8,0.5,0.9,25,2
10,8,0.52,0.9,25,2
5,16,0.92,0.9,25,2
5,14,0.86,0.9,25,2
5,12,0.8,0.9,25,2
5,10,0.64,0.9,25,2
5,8,0.46,0.9,25,2
5,8,0.48,0.9,25,2
5,8,0.5,0.9,25,2
5,6,0.22,0.9,25,2
5,6,0.24,0.9,25,2
25,66,0.9400000000000001,0.9,25,3
5,6,0.2,0.9,25,3
25,68,0.9400000000000001,0.9,25,4
20,80,0.98,0.9,25,5
20,78,0.98,0.9,25,5
25,80,0.96,0.9,25,7
25,78,0.96,0.9,25,7
25,76,0.96,0.9,25,7
10,4,0.06,0.9,25,7
20,4,0.04,0.9,25,9
15,4,0.04,0.9,25,9
10,4,0.04,0.9,25,9
25,4,0.04,0.9,25,10
25,44,0.92,0.896,26,1
25,42,0.92,0.896,26,1
25,40,0.92,0.896,26,1
25,38,0.92,0.896,26,1
25,36,0.92,0.896,26,1
25,34,0.92,0.896,26,1
25,28,0.9,0.896,26,1
25,22,0.88,0.896,26,1
25,16,0.8,0.896,26,1
20,72,0.98,0.896,26,1
20,62,0.96,0.896,26,1
20,60,0.96,0.896,26,1
20,20,0.92,0.896,26,1
20,18,0.9,0.896,26,1
25,70,0.96,0.896,26,2
25,14,0.76,0.896,26,2
25,10,0.6,0.896,26,2
20,10,0.62,0.896,26,2
20,10,0.64,0.896,26,2
20,6,0.22,0.896,26,2
15,16,0.9,0.896,26,2
15,14,0.86,0.896,26,2
15,12,0.8,0.896,26,2
15,10,0.66,0.896,26,2
15,10,0.68,0.896,26,2
15,6,0.2,0.896,26,2
15,6,0.22,0.896,26,2
10,12,0.8,0.896,26,2
10,12,0.8200000000000001,0.896,26,2
10,10,0.66,0.896,26,2
10,10,0.68,0.896,26,2
10,6,0.2,0.896,26,2
10,6,0.22,0.896,26,2
5,14,0.88,0.896,26,2
5,12,0.8200000000000001,0.896,26,2
5,10,0.66,0.896,26,2
5,8,0.52,0.896,26,2
25,64,0.9400000000000001,0.896,26,3
25,62,0.9400000000000001,0.896,26,3
25,72,0.96,0.896,26,5
25,74,0.96,0.896,26,6
25,4,0.06,0.896,26,7
20,4,0.06,0.896,26,7
15,4,0.06,0.896,26,8
25,2,0.02,0.896,26,10
25,26,0.9,0.892,27,1
20,70,0.98,0.892,27,1
20,68,0.98,0.892,27,1
20,58,0.96,0.892,27,1
20,56,0.96,0.892,27,1
20,54,0.96,0.892,27,1
20,34,0.9400000000000001,0.892,27,1
20,32,0.9400000000000001,0.892,27,1
15,36,0.98,0.892,27,1
15,22,0.96,0.892,27,1
25,60,0.9400000000000001,0.892,27,2
25,58,0.9400000000000001,0.892,27,2
25,12,0.74,0.892,27,2
25,10,0.62,0.892,27,2
25,8,0.5,0.892,27,2
25,8,0.52,0.892,27,2
25,6,0.22,0.892,27,2
25,6,0.24,0.892,27,2
20,10,0.66,0.892,27,2
20,6,0.24,0.892,27,2
15,12,0.8200000000000001,0.892,27,2
15,6,0.24,0.892,27,2
10,24,0.98,0.892,27,2
10,14,0.92,0.892,27,2
10,6,0.24,0.892,27,2
5,20,0.98,0.892,27,2
5,18,0.9400000000000001,0.892,27,2
5,14,0.9,0.892,27,2
5,14,0.92,0.892,27,2
5,10,0.68,0.892,27,2
5,6,0.26,0.892,27,2
15,4,0.1,0.892,27,4
10,4,0.1,0.892,27,4
5,4,0.1,0.892,27,4
25,92,0.98,0.892,27,5
20,4,0.08,0.892,27,5
15,4,0.08,0.892,27,6
10,4,0.08,0.892,27,6
20,2,0.04,0.892,27,7
10,2,0.04,0.892,27,7
5,4,0.08,0.892,27,7
5,2,0.04,0.892,27,7
15,2,0.04,0.892,27,8
25,32,0.92,0.888,28,1
20,66,0.98,0.888,28,1
20,64,0.98,0.888,28,1
20,62,0.98,0.888,28,1
20,60,0.98,0.888,28,1
20,58,0.98,0.888,28,1
20,52,0.96,0.888,28,1
20,50,0.96,0.888,28,1
20,48,0.96,0.888,28,1
20,46,0.96,0.888,28,1
20,30,0.9400000000000001,0.888,28,1
20,28,0.9400000000000001,0.888,28,1
20,26,0.9400000000000001,0.888,28,1
20,16,0.88,0.888,28,1
15,34,0.98,0.888,28,1
25,56,0.9400000000000001,0.888,28,2
25,10,0.64,0.888,28,2
25,10,0.66,0.888,28,2
25,10,0.68,0.888,28,2
25,6,0.26,0.888,28,2
20,14,0.84,0.888,28,2
20,12,0.8,0.888,28,2
20,10,0.68,0.888,28,2
20,8,0.54,0.888,28,2
20,6,0.26,0.888,28,2
15,14,0.88,0.888,28,2
15,10,0.7000000000000001,0.888,28,2
15,8,0.54,0.888,28,2
15,6,0.26,0.888,28,2
10,12,0.84,0.888,28,2
10,12,0.86,0.888,28,2
10,12,0.88,0.888,28,2
10,10,0.7000000000000001,0.888,28,2
10,6,0.26,0.888,28,2
5,12,0.84,0.888,28,2
5,12,0.86,0.888,28,2
5,6,0.28,0.888,28,2
5,4,0.12,0.888,28,3
5,2,0.08,0.888,28,3
25,4,0.08,0.888,28,5
15,2,0.06,0.888,28,5
25,2,0.04,0.888,28,6
10,2,0.06,0.888,28,6
5,2,0.06,0.888,28,6
25,52,0.9400000000000001,0.884,29,1
25,50,0.9400000000000001,0.884,29,1
25,48,0.9400000000000001,0.884,29,1
25,46,0.9400000000000001,0.884,29,1
25,44,0.9400000000000001,0.884,29,1
25,24,0.9,0.884,29,1
25,16,0.8200000000000001,0.884,29,1
20,44,0.96,0.884,29,1
20,42,0.96,0.884,29,1
20,40,0.96,0.884,29,1
20,38,0.96,0.884,29,1
20,36,0.96,0.884,29,1
20,24,0.9400000000000001,0.884,29,1
15,20,0.96,0.884,29,1
25,68,0.96,0.884,29,2
25,54,0.9400000000000001,0.884,29,2
25,14,0.78,0.884,29,2
25,10,0.7000000000000001,0.884,29,2
20,12,0.8200000000000001,0.884,29,2
20,10,0.7000000000000001,0.884,29,2
20,8,0.56,0.884,29,2
20,6,0.28,0.884,29,2
15,16,0.92,0.884,29,2
15,10,0.72,0.884,29,2
15,8,0.56,0.884,29,2
15,6,0.28,0.884,29,2
10,18,0.9400000000000001,0.884,29,2
10,10,0.72,0.884,29,2
10,8,0.54,0.884,29,2
10,8,0.56,0.884,29,2
5,18,0.96,0.884,29,2
5,12,0.88,0.884,29,2
5,10,0.7000000000000001,0.884,29,2
5,8,0.54,0.884,29,2
5,6,0.3,0.884,29,2
15,2,0.08,0.884,29,3
10,4,0.12,0.884,29,3
10,2,0.08,0.884,29,3
25,4,0.1,0.884,29,4
20,4,0.1,0.884,29,4
25,90,0.98,0.884,29,5
20,2,0.06,0.884,29,5
25,30,0.92,0.88,30,1
25,18,0.86,0.88,30,1
25,16,0.84,0.88,30,1
20,56,0.98,0.88,30,1
20,34,0.96,0.88,30,1
15,32,0.98,0.88,30,1
25,6,0.28,0.88,30,2
25,6,0.3,0.88,30,2
25,6,0.32,0.88,30,2
25,6,0.34,0.88,30,2
20,14,0.86,0.88,30,2
20,6,0.3,0.88,30,2
20,6,0.32,0.88,30,2
20,6,0.34,0.88,30,2
15,14,0.9,0.88,30,2
15,12,0.84,0.88,30,2
15,12,0.86,0.88,30,2
15,10,0.74,0.88,30,2
15,6,0.3,0.88,30,2
15,6,0.32,0.88,30,2
15,6,0.34,0.88,30,2
10,22,0.98,0.88,30,2
10,6,0.28,0.88,30,2
10,6,0.3,0.88,30,2
10,6,0.32,0.88,30,2
5,16,0.9400000000000001,0.88,30,2
5,10,0.72,0.88,30,2
5,8,0.56,0.88,30,2
5,6,0.32,0.88,30,2
25,4,0.12,0.88,30,3
25,2,0.08,0.88,30,3
20,4,0.12,0.88,30,3
20,2,0.08,0.88,30,3
15,4,0.12,0.88,30,3
10,4,0.14,0.88,30,3
5,4,0.14,0.88,30,3
5,4,0.16,0.88,30,3
25,2,0.06,0.88,30,5
25,64,0.96,0.876,31,1
25,62,0.96,0.876,31,1
25,60,0.96,0.876,31,1
25,58,0.96,0.876,31,1
25,42,0.9400000000000001,0.876,31,1
25,40,0.9400000000000001,0.876,31,1
25,38,0.9400000000000001,0.876,31,1
25,20,0.88,0.876,31,1
25,14,0.8,0.876,31,1
20,32,0.96,0.876,31,1
15,30,0.98,0.876,31,1
15,28,0.98,0.876,31,1
25,66,0.96,0.876,31,2
25,12,0.76,0.876,31,2
25,8,0.54,0.876,31,2
15,10,0.76,0.876,31,2
15,10,0.78,0.876,31,2
15,8,0.58,0.876,31,2
10,10,0.74,0.876,31,2
10,8,0.58,0.876,31,2
10,6,0.34,0.876,31,2
5,18,0.98,0.876,31,2
5,16,0.96,0.876,31,2
5,10,0.74,0.876,31,2
25,4,0.14,0.876,31,3
20,4,0.14,0.876,31,3
20,2,0.1,0.876,31,3
15,4,0.14,0.876,31,3
15,4,0.16,0.876,31,3
10,4,0.16,0.876,31,3
10,2,0.1,0.876,31,3
5,4,0.18,0.876,31,3
5,2,0.1,0.876,31,3
25,86,0.98,0.876,31,4
25,88,0.98,0.876,31,5
25,56,0.96,0.872,32,1
25,36,0.9400000000000001,0.872,32,1
25,22,0.9,0.872,32,1
20,54,0.98,0.872,32,1
20,22,0.9400000000000001,0.872,32,1
15,26,0.98,0.872,32,1
25,8,0.56,0.872,32,2
25,6,0.36,0.872,32,2
20,12,0.84,0.872,32,2
20,10,0.72,0.872,32,2
20,8,0.58,0.872,32,2
20,8,0.6,0.872,32,2
20,6,0.36,0.872,32,2
20,4,0.18,0.872,32,2
15,12,0.88,0.872,32,2
15,10,0.8,0.872,32,2
15,8,0.6,0.872,32,2
15,8,0.62,0.872,32,2
15,8,0.64,0.872,32,2
15,6,0.36,0.872,32,2
15,4,0.2,0.872,32,2
10,16,0.9400000000000001,0.872,32,2
10,12,0.9,0.872,32,2
10,10,0.76,0.872,32,2
10,10,0.78,0.872,32,2
10,10,0.8,0.872,32,2
10,8,0.6,0.872,32,2
10,8,0.62,0.872,32,2
10,8,0.64,0.872,32,2
10,6,0.36,0.872,32,2
5,10,0.76,0.872,32,2
5,10,0.78,0.872,32,2
5,10,0.8,0.872,32,2
5,8,0.58,0.872,32,2
5,8,0.6,0.872,32,2
5,8,0.62,0.872,32,2
5,6,0.34,0.872,32,2
5,6,0.36,0.872,32,2
5,6,0.38,0.872,32,2
25,4,0.16,0.872,32,3
25,2,0.1,0.872,32,3
20,4,0.16,0.872,32,3
15,4,0.18,0.872,32,3
15,2,0.1,0.872,32,3
10,4,0.18,0.872,32,3
10,2,0.12,0.872,32,3
5,4,0.2,0.872,32,3
5,2,0.12,0.872,32,3
5,2,0.14,0.872,32,3
25,84,0.98,0.872,32,4
25,54,0.96,0.868,33,1
25,52,0.96,0.868,33,1
25,28,0.92,0.868,33,1
20,52,0.98,0.868,33,1
20,30,0.96,0.868,33,1
20,28,0.96,0.868,33,1
20,26,0.96,0.868,33,1
20,16,0.9,0.868,33,1
25,12,0.78,0.868,33,2
25,8,0.58,0.868,33,2
25,4,0.18,0.868,33,2
25,4,0.2,0.868,33,2
20,10,0.74,0.868,33,2
20,10,0.76,0.868,33,2
20,10,0.78,0.868,33,2
20,8,0.62,0.868,33,2
20,8,0.64,0.868,33,2
20,6,0.38,0.868,33,2
20,6,0.4,0.868,33,2
20,4,0.2,0.868,33,2
15,18,0.9400000000000001,0.868,33,2
15,6,0.38,0.868,33,2
15,6,0.4,0.868,33,2
15,6,0.42,0.868,33,2
10,12,0.92,0.868,33,2
10,10,0.8200000000000001,0.868,33,2
10,6,0.38,0.868,33,2
10,6,0.4,0.868,33,2
10,6,0.42,0.868,33,2
10,4,0.2,0.868,33,2
5,16,0.98,0.868,33,2
5,14,0.9400000000000001,0.868,33,2
5,12,0.9,0.868,33,2
5,10,0.8200000000000001,0.868,33,2
5,8,0.64,0.868,33,2
5,6,0.4,0.868,33,2
5,4,0.22,0.868,33,2
20,2,0.12,0.868,33,3
15,2,0.12,0.868,33,3
15,2,0.14,0.868,33,3
10,2,0.14,0.868,33,3
25,82,0.98,0.868,33,4
25,80,0.98,0.868,33,4
25,78,0.98,0.868,33,4
25,50,0.96,0.864,34,1
25,48,0.96,0.864,34,1
25,46,0.96,0.864,34,1
25,34,0.9400000000000001,0.864,34,1
25,26,0.92,0.864,34,1
25,18,0.88,0.864,34,1
25,14,0.8200000000000001,0.864,34,1
20,24,0.96,0.864,34,1
20,20,0.9400000000000001,0.864,34,1
20,18,0.92,0.864,34,1
25,10,0.72,0.864,34,2
25,8,0.6,0.864,34,2
25,8,0.62,0.864,34,2
25,8,0.64,0.864,34,2
25,6,0.38,0.864,34,2
25,4,0.22,0.864,34,2
20,12,0.86,0.864,34,2
20,10,0.8,0.864,34,2
20,6,0.42,0.864,34,2
20,4,0.22,0.864,34,2
20,4,0.24,0.864,34,2
15,8,0.66,0.864,34,2
15,8,0.68,0.864,34,2
15,8,0.7000000000000001,0.864,34,2
15,8,0.72,0.864,34,2
15,8,0.74,0.864,34,2
15,4,0.22,0.864,34,2
15,4,0.24,0.864,34,2
10,20,0.98,0.864,34,2
10,8,0.66,0.864,34,2
10,4,0.22,0.864,34,2
10,4,0.24,0.864,34,2
5,8,0.66,0.864,34,2
5,6,0.42,0.864,34,2
5,4,0.24,0.864,34,2
5,4,0.26,0.864,34,2
5,4,0.28,0.864,34,2
25,2,0.12,0.864,34,3
20,2,0.14,0.864,34,3
5,2,0.16,0.864,34,3
25,76,0.98,0.86,35,0
25,74,0.98,0.86,35,0
25,44,0.96,0.86,35,1
25,32,0.9400000000000001,0.86,35,1
20,50,0.98,0.86,35,1
20,48,0.98,0.86,35,1
20,46,0.98,0.86,35,1
20,44,0.98,0.86,35,1
20,42,0.98,0.86,35,1
20,14,0.88,0.86,35,1
25,6,0.4,0.86,35,2
25,6,0.42,0.86,35,2
25,6,0.44,0.86,35,2
25,4,0.24,0.86,35,2
25,4,0.26,0.86,35,2
20,4,0.26,0.86,35,2
15,14,0.92,0.86,35,2
15,12,0.9,0.86,35,2
15,10,0.8200000000000001,0.86,35,2
15,8,0.76,0.86,35,2
15,6,0.44,0.86,35,2
15,6,0.46,0.86,35,2
15,4,0.26,0.86,35,2
15,4,0.28,0.86,35,2
10,18,0.96,0.86,35,2
10,10,0.84,0.86,35,2
10,10,0.86,0.86,35,2
10,10,0.88,0.86,35,2
10,8,0.68,0.86,35,2
10,8,0.7000000000000001,0.86,35,2
10,8,0.72,0.86,35,2
10,8,0.74,0.86,35,2
10,8,0.76,0.86,35,2
10,6,0.44,0.86,35,2
10,6,0.46,0.86,35,2
10,6,0.48,0.86,35,2
10,4,0.26,0.86,35,2
10,4,0.28,0.86,35,2
5,12,0.92,0.86,35,2
5,10,0.84,0.86,35,2
5,10,0.86,0.86,35,2
5,8,0.68,0.86,35,2
5,8,0.7000000000000001,0.86,35,2
5,8,0.72,0.86,35,2
5,8,0.74,0.86,35,2
5,8,0.76,0.86,35,2
5,6,0.44,0.86,35,2
5,6,0.46,0.86,35,2
5,6,0.48,0.86,35,2
5,6,0.5,0.86,35,2
5,6,0.52,0.86,35,2
10,2,0.16,0.86,35,3
25,42,0.96,0.856,36,1
25,40,0.96,0.856,36,1
25,30,0.9400000000000001,0.856,36,1
25,24,0.92,0.856,36,1
25,20,0.9,0.856,36,1
25,16,0.86,0.856,36,1
25,14,0.84,0.856,36,1
25,12,0.8,0.856,36,1
20,40,0.98,0.856,36,1
20,38,0.98,0.856,36,1
15,24,0.98,0.856,36,1
25,6,0.46,0.856,36,2
25,4,0.28,0.856,36,2
25,4,0.3,0.856,36,2
20,8,0.66,0.856,36,2
20,8,0.68,0.856,36,2
20,8,0.7000000000000001,0.856,36,2
20,6,0.44,0.856,36,2
20,6,0.46,0.856,36,2
20,6,0.48,0.856,36,2
20,6,0.5,0.856,36,2
20,6,0.52,0.856,36,2
20,6,0.54,0.856,36,2
20,4,0.28,0.856,36,2
20,4,0.3,0.856,36,2
20,2,0.16,0.856,36,2
15,6,0.48,0.856,36,2
15,6,0.5,0.856,36,2
15,6,0.52,0.856,36,2
15,6,0.54,0.856,36,2
15,4,0.3,0.856,36,2
15,4,0.32,0.856,36,2
10,14,0.9400000000000001,0.856,36,2
10,6,0.5,0.856,36,2
10,6,0.52,0.856,36,2
10,6,0.54,0.856,36,2
10,4,0.3,0.856,36,2
10,4,0.32,0.856,36,2
5,14,0.96,0.856,36,2
5,10,0.88,0.856,36,2
5,6,0.54,0.856,36,2
5,4,0.3,0.856,36,2
5,4,0.32,0.856,36,2
5,4,0.34,0.856,36,2
25,2,0.14,0.856,36,3
15,2,0.16,0.856,36,3
25,72,0.98,0.852,37,0
25,38,0.96,0.852,37,1
25,36,0.96,0.852,37,1
25,28,0.9400000000000001,0.852,37,1
25,26,0.9400000000000001,0.852,37,1
20,36,0.98,0.852,37,1
20,22,0.96,0.852,37,1
25,6,0.48,0.852,37,2
25,6,0.5,0.852,37,2
25,6,0.52,0.852,37,2
25,4,0.32,0.852,37,2
25,2,0.16,0.852,37,2
20,8,0.72,0.852,37,2
20,6,0.56,0.852,37,2
20,4,0.32,0.852,37,2
20,4,0.34,0.852,37,2
20,4,0.36,0.852,37,2
20,4,0.38,0.852,37,2
20,4,0.4,0.852,37,2
15,16,0.9400000000000001,0.852,37,2
15,10,0.84,0.852,37,2
15,10,0.86,0.852,37,2
15,6,0.56,0.852,37,2
15,6,0.58,0.852,37,2
15,4,0.34,0.852,37,2
15,4,0.36,0.852,37,2
15,4,0.38,0.852,37,2
15,4,0.4,0.852,37,2
10,16,0.96,0.852,37,2
10,6,0.56,0.852,37,2
10,6,0.58,0.852,37,2
10,4,0.34,0.852,37,2
10,4,0.36,0.852,37,2
10,4,0.38,0.852,37,2
10,4,0.4,0.852,37,2
5,8,0.78,0.852,37,2
5,6,0.56,0.852,37,2
5,6,0.58,0.852,37,2
5,4,0.36,0.852,37,2
5,4,0.38,0.852,37,2
5,4,0.4,0.852,37,2
5,2,0.2,0.852,37,2
5,2,0.22,0.852,37,2
5,2,0.18,0.852,37,3
25,70,0.98,0.848,38,0
25,68,0.98,0.848,38,0
25,66,0.98,0.848,38,0
25,64,0.98,0.848,38,0
25,62,0.98,0.848,38,0
25,60,0.98,0.848,38,0
25,34,0.96,0.848,38,1
25,12,0.8200000000000001,0.848,38,1
20,34,0.98,0.848,38,1
20,32,0.98,0.848,38,1
20,14,0.9,0.848,38,1
15,22,0.98,0.848,38,1
15,18,0.96,0.848,38,1
25,10,0.74,0.848,38,2
25,8,0.66,0.848,38,2
25,8,0.68,0.848,38,2
25,8,0.7000000000000001,0.848,38,2
25,6,0.54,0.848,38,2
25,6,0.56,0.848,38,2
25,4,0.34,0.848,38,2
25,4,0.36,0.848,38,2
25,4,0.38,0.848,38,2
25,4,0.4,0.848,38,2
25,2,0.18,0.848,38,2
20,10,0.8200000000000001,0.848,38,2
20,8,0.74,0.848,38,2
20,8,0.76,0.848,38,2
20,6,0.58,0.848,38,2
20,2,0.18,0.848,38,2
15,8,0.78,0.848,38,2
15,4,0.42,0.848,38,2
15,2,0.18,0.848,38,2
15,2,0.2,0.848,38,2
10,18,0.98,0.848,38,2
10,8,0.78,0.848,38,2
10,4,0.42,0.848,38,2
10,2,0.18,0.848,38,2
10,2,0.2,0.848,38,2
5,4,0.42,0.848,38,2
25,32,0.96,0.844,39,1
25,30,0.96,0.844,39,1
25,28,0.96,0.844,39,1
25,26,0.96,0.844,39,1
25,24,0.9400000000000001,0.844,39,1
25,22,0.92,0.844,39,1
25,18,0.9,0.844,39,1
20,16,0.92,0.844,39,1
20,12,0.88,0.844,39,1
25,6,0.58,0.844,39,2
25,4,0.42,0.844,39,2
25,2,0.2,0.844,39,2
20,8,0.78,0.844,39,2
20,4,0.42,0.844,39,2
20,2,0.2,0.844,39,2
15,6,0.6,0.844,39,2
15,6,0.62,0.844,39,2
15,6,0.64,0.844,39,2
15,6,0.66,0.844,39,2
15,6,0.68,0.844,39,2
15,4,0.44,0.844,39,2
10,10,0.9,0.844,39,2
10,8,0.8,0.844,39,2
10,8,0.8200000000000001,0.844,39,2
10,4,0.44,0.844,39,2
10,2,0.22,0.844,39,2
5,14,0.98,0.844,39,2
5,10,0.9,0.844,39,2
5,8,0.8,0.844,39,2
5,8,0.8200000000000001,0.844,39,2
5,6,0.6,0.844,39,2
5,6,0.62,0.844,39,2
5,2,0.24,0.844,39,2
5,2,0.26,0.844,39,2
25,20,0.92,0.84,40,1
25,12,0.84,0.84,40,1
25,2,0.22,0.84,40,2
25,2,0.24,0.84,40,2
20,6,0.6,0.84,40,2
20,6,0.62,0.84,40,2
20,6,0.64,0.84,40,2
20,4,0.44,0.84,40,2
20,2,0.22,0.84,40,2
15,10,0.88,0.84,40,2
15,8,0.8,0.84,40,2
15,4,0.46,0.84,40,2
15,4,0.48,0.84,40,2
15,4,0.5,0.84,40,2
15,2,0.22,0.84,40,2
10,16,0.98,0.84,40,2
10,14,0.96,0.84,40,2
10,8,0.84,0.84,40,2
10,6,0.6,0.84,40,2
10,6,0.62,0.84,40,2
10,6,0.64,0.84,40,2
10,6,0.66,0.84,40,2
10,6,0.68,0.84,40,2
10,4,0.46,0.84,40,2
10,4,0.48,0.84,40,2
10,2,0.24,0.84,40,2
10,2,0.26,0.84,40,2
5,12,0.9400000000000001,0.84,40,2
5,8,0.84,0.84,40,2
5,6,0.64,0.84,40,2
5,6,0.66,0.84,40,2
5,6,0.68,0.84,40,2
5,4,0.44,0.84,40,2
5,4,0.46,0.84,40,2
5,4,0.48,0.84,40,2
5,4,0.5,0.84,40,2
25,58,0.98,0.836,41,0
25,56,0.98,0.836,41,0
25,54,0.98,0.836,41,0
25,52,0.98,0.836,41,0
25,16,0.88,0.836,41,1
25,14,0.86,0.836,41,1
20,30,0.98,0.836,41,1
20,20,0.96,0.836,41,1
25,10,0.76,0.836,41,2
25,10,0.78,0.836,41,2
25,8,0.72,0.836,41,2
25,6,0.6,0.836,41,2
25,4,0.44,0.836,41,2
25,2,0.26,0.836,41,2
20,10,0.84,0.836,41,2
20,8,0.8,0.836,41,2
20,4,0.46,0.836,41,2
20,4,0.48,0.836,41,2
20,4,0.5,0.836,41,2
20,2,0.24,0.836,41,2
20,2,0.26,0.836,41,2
15,14,0.9400000000000001,0.836,41,2
15,12,0.92,0.836,41,2
15,8,0.8200000000000001,0.836,41,2
15,6,0.7000000000000001,0.836,41,2
15,6,0.72,0.836,41,2
15,4,0.52,0.836,41,2
15,2,0.24,0.836,41,2
15,2,0.26,0.836,41,2
10,8,0.86,0.836,41,2
10,6,0.7000000000000001,0.836,41,2
10,6,0.72,0.836,41,2
10,4,0.5,0.836,41,2
10,4,0.52,0.836,41,2
5,10,0.92,0.836,41,2
5,6,0.7000000000000001,0.836,41,2
5,6,0.72,0.836,41,2
5,4,0.52,0.836,41,2
5,4,0.54,0.836,41,2
5,2,0.28,0.836,41,2
25,50,0.98,0.832,42,0
25,48,0.98,0.832,42,0
25,22,0.9400000000000001,0.832,42,1
25,20,0.9400000000000001,0.832,42,1
25,10,0.8,0.832,42,1
20,28,0.98,0.832,42,1
20,14,0.92,0.832,42,1
15,16,0.96,0.832,42,1
25,6,0.62,0.832,42,2
25,6,0.64,0.832,42,2
25,4,0.46,0.832,42,2
25,2,0.28,0.832,42,2
25,2,0.3,0.832,42,2
25,2,0.32,0.832,42,2
25,2,0.34,0.832,42,2
20,6,0.66,0.832,42,2
20,6,0.68,0.832,42,2
20,6,0.7000000000000001,0.832,42,2
20,2,0.28,0.832,42,2
20,2,0.3,0.832,42,2
20,2,0.32,0.832,42,2
20,2,0.34,0.832,42,2
20,2,0.36,0.832,42,2
20,2,0.38,0.832,42,2
15,10,0.9,0.832,42,2
15,8,0.84,0.832,42,2
15,8,0.86,0.832,42,2
15,6,0.74,0.832,42,2
15,4,0.54,0.832,42,2
15,2,0.28,0.832,42,2
15,2,0.3,0.832,42,2
15,2,0.32,0.832,42,2
15,2,0.34,0.832,42,2
15,2,0.36,0.832,42,2
15,2,0.38,0.832,42,2
10,10,0.92,0.832,42,2
10,8,0.88,0.832,42,2
10,8,0.9,0.832,42,2
10,6,0.74,0.832,42,2
10,4,0.54,0.832,42,2
10,4,0.56,0.832,42,2
10,2,0.28,0.832,42,2
10,2,0.3,0.832,42,2
10,2,0.32,0.832,42,2
10,2,0.34,0.832,42,2
5,12,0.96,0.832,42,2
5,8,0.86,0.832,42,2
5,8,0.88,0.832,42,2
5,4,0.56,0.832,42,2
5,4,0.58,0.832,42,2
5,2,0.3,0.832,42,2
5,2,0.32,0.832,42,2
5,2,0.34,0.832,42,2
5,2,0.36,0.832,42,2
25,46,0.98,0.828,43,0
25,24,0.96,0.828,43,0
20,18,0.9400000000000001,0.828,43,1
20,12,0.9,0.828,43,1
15,20,0.98,0.828,43,1
25,8,0.74,0.828,43,2
25,6,0.66,0.828,43,2
25,6,0.68,0.828,43,2
25,4,0.48,0.828,43,2
25,4,0.5,0.828,43,2
25,4,0.52,0.828,43,2
20,10,0.86,0.828,43,2
20,6,0.72,0.828,43,2
20,6,0.74,0.828,43,2
20,4,0.52,0.828,43,2
20,4,0.54,0.828,43,2
20,4,0.56,0.828,43,2
20,4,0.58,0.828,43,2
15,4,0.56,0.828,43,2
10,6,0.76,0.828,43,2
